Number of hit	Text ID	Context before	Query item	Context after
554	3401283	application proposes studies directed towards the identification and characterization of	novel	brain specific proteins . Rat brain cDNA clones were selected
555	3401283	that the 1B236 protein may be cleaved to generate several	novel	neuropeptides . Preliminary evidence indicates that 1B236 immunoreactivity can be
556	3401283	will generate structural , genetic and developmental information on a	novel	brain specific protein which may represent a previously undetected neurotransmitter
557	3449711	receptors in the platelet and will contribute to complex and	novel	approaches to the use of platelet alpha2 receptors as biological
558	3400455	of beta-adrenergic receptors . These results were obtained using a	novel	technique which enables us to examine receptors via receptor autoradiography
559	3401312	The inhibitory action of peptides on the M-current , a	novel	voltage - dependent potassium current , will be investigated .
560	3396682	will be performed continuously and bilaterally , taking advantage of	novel	techniques developed in our laboratory . Correlations between the various
561	3397228	affected tissues and urine . II . Oligosaccharide studies .	Novel	complex oligosaccharides with Beta-mannose residues , identified in preliminary studies
562	3395628	techniques ( mainly fluorescence ) to be employed are rather	novel	and powerful and should find application in a wide range
563	3401828	SDN - POA by manipulating the hormone environment provides a	novel	opportunity to study the regulation of neurogenesis , neuronal migration
564	3396218	relevance , not only in that they may constitute a	novel	second messenger system , but also that they may explain
565	3396753	since the use of dopamine autoreceptor agonists may represent a	novel	approach to various diseases such as schizophrenia , Huntington 's
566	3401886	whole mount preparations of cultured CNS neurons . This essentially	novel	approach affords a view of neurite and growth cone structure
567	3401886	l8 months . Successful completion of these aims should provide	novel	and fundamental insight into structure - function relationships in developing
568	3395732	benefit from the unique capabilities of optical recording , a	novel	technology to the development of which the past research supported
569	3395310	gustatory responses . The first in vitro method is a	novel	adaptation of the Ussing technique which we have used to
570	3401958	) is there evidence of a decreased orienting response to	novel	inputs as indexed by a decrement in the N200 -
571	4696903	induced in rhesus monkeys and therapies were attempted using some	novel	immunomodulating agents . The mechanism of inflammatory myopathy in monkeys
572	4696905	and preparation of journal articles describing the findings and the	novel	techniques . A series of cats were subjected to MCAO
573	3396960	adjacent to the periaqueductal gray : PAG ) and a	novel	spinal perfusion procedure developed in our laboratory , we demonstrated
574	3396960	observations obtained with our superfusion procedures provide , firstly ,	novel	insights into the connectivity of pharmacologically defined spinally - directed
575	3396960	sensory transmission . Secondly , our ability to measure these	novel	materials will permit us to extend , in vivo in
576	3394948	It is our aim to further establish and explore this	novel	biological property associated with unconventional infectious agents . To that
577	4696920	which secrete peptides , and through this understanding , develop	novel	pharmacotherapeutic approaches and agents for manipulating peptidergic neuronal and endocrine
578	3397000	binding of GABA to a synaptosomal membrane prepared by a	novel	" gentle " method ( i.e. , treating the membrane
579	3394989	guidance cells , rendered specifically photosensitive by inheritance of a	novel	fluorescent cell lineage tracer from their precrusor blastomere . 3
580	3396231	arousal of touch receptors . This led us to the	novel	hypothesis that spatial acuity of tough can be sharpened by
581	4696957	for the isolation of hemogeneous preparations of sphingomyelinase . Employing	novel	detergent and chromatography systems , we have successfully and reproducibly
582	3396255	acid catalyzed rearrangement of opium alkaloids which would lead to	novel	aporphines and related structures of interest for biological evaluation ;
583	3396258	general structure - ( anticonvulsant ) activity requirements for these	novel	types of potential therapeutic drugs . The present interdisciplinary research
584	4696983	, a major goal of our laboratory is to develop	novel	therapeutic strategies for inborn errors of metabolism . Of the
585	4696882	data analysis files are created and maintained . Conventional or	novel	therapy for Gaucher 's disease depends upon broad clinical and
586	3401576	monoclonal antibody which binds only to these cells . A	novel	immunization method is being used to produce such antibodies .
587	3107163	laterality , evoked response ) , psychopharmacology ( peptides ,	novel	anti-depressants lithium ) , neuropsychology , virology and biochemistry (
588	3074715	processes can be viewed in living preparations by using a	novel	histochemical assay for the enzyme : the transformation of L-DOPA
589	3078129	intervention should point the way to possible human application .	Novel	in this approach is the expected establishment of the patient
590	3076129	of dopamine receptor surfaces ; the development and evaluation of	novel	dopamine analogs with agonist and regionally selective antagonist properties that
591	3076129	selective antagonist properties that may lead to clinically useful ,	novel	psychotropic agents ; the assessment of dopamine receptor properties as
592	3393959	of brain , and to investigate the biosynthesis of the	novel	O-glycosidic carbohydrate - peptide linkages involving mannose which we have
593	3393959	, we will determine the structures of a series of	novel	gangliosides which increase approximately 3 - fold in response to
594	3078241	human cortex will be investigated by studying evoked responses to	novel	classes of visual stimuli . These stimuli are designed to
595	3083576	provide anatomic information and suggest a functional role for each	novel	region-specific protein . Tissues to be probed include adult rat
596	3078318	This proposal covers thin section , freeze - fracture and	novel	immunocytochemical studies of two murine models of virus induced demyelination
597	4688351	characterization of calmodulin from Giardia lamblia have led to a	novel	method for the rapid isolation of this protein involving heat
598	4696809	In this project , a wide variety of traditional and	novel	kinesiological techniques are being used to study motor tasks in
599	4696824	diagnosed as having Parkinson 's disease has led to the	novel	hypothesis that at least some cases are due to a
600	3436250	. The focus of this meeting will be on the	novel	electron microscopic methods being developed for preserving structure in the
601	3124108	enzyme transaldolase . In the absence of this enzyme a	novel	pathway for pentose- hexose interconversion was discovered . This pathway
602	3377091	representations . In the second phase of the research ,	novel	action sequences will be produced which possess or do not
603	3377294	neurotensin receptor binding studies in post- mortem tissue represent a	novel	research direction . Animal studies are designed further to explicate
604	3165951	of such cycloadditions , and ( C ) Explore the	novel	reductive cyclization of acetylenic ketones induced by chromium ( II
605	3165980	as ultimate carcinogens of DMBA will be synthesized via a	novel	approach . The effect of structure on the solvolytic reactivity
606	3165991	organization of the HSPG molecule and ( 2 ) a	novel	application of existing methodology to isolate animal cell mutants defective
607	3281942	Purification of the sulfurtransferases will be carried out using a	novel	affinity matrix , sulfur- deficient tRNA - Sepharose . This
608	3282025	the promoter region by mapping the control sequences using a	novel	site - directed mutagenesis procedure to generate insertion , deletion
609	3281696	, spectroscopic , immunochemical and hydrodynamic measurement as well as	novel	applications of photoacoustic spectroscopy , two phase polymeric and organic
610	3096201	of genetic regulation and in studies on the synthesis of	novel	sequence - specific intercalative drugs . We propose to construct
611	3281345	on the hepatoma cell via surface labelling and with a	novel	photoaffinity reagent . The kinetics of biosynthesis , modification and
612	3281391	from a human genomic library will be screened using a	novel	blot hybridization technique to determine which ones have inserts homologous
613	3283293	, and 3 ) synaptic or nascent heteroduplex structures ,	novel	three - stranded intermediates in which the incoming strand is
614	3283415	provided evidence indicating the invivo formation of some of the	novel	metabolites produced by this enzyme system and shown that the
615	3283415	arachidonic acid . During the course of these studies ,	novel	metabolites will be submitted for biological testing and if active
616	3283415	to a better understanding of the basic biochemistry of this	novel	pathway in liver cells and will allow us to make
617	3283441	- egasyn complex ; ( 3 ) to examine a	novel	regulation by egasyn of the post translational processing of lysosomal
618	3283339	/ or dehydration reactions , which should provide a very	novel	approach to obtaining information about the enzyme 's active site
619	3171249	designed to carry out the isolation and structural elucidation of	novel	antineoplastic agents from higher plants which have confirmed activity in
620	3171249	. Additional leads will be developed through botanical contacts .	Novel	cell culture systems designed to target tubulin and specific human
621	3171249	tubulin and specific human tumors will be employed . All	novel	actives will be submitted to the NCI for evaluation in
622	3171249	NCI animal tumor panel . This research will provide additional	novel	antineoplastic agents which have clinical potential . Compounds discovered will
623	3171249	as biochemical tools which may aid in the elucidation of	novel	mechanisms of growth control . There is ample evidence that
624	3282845	resolution electron microscope immunocytochemistry . ( 4 ) to isolate	novel	temperature - sensitive mutants of CHO cells which are pleiotropically
625	3282931	. The chemistry required to prepare the proposed compounds is	novel	and has been developed in our laboratory . Inquiry with
626	3283001	for future analysis of permeation in biological channels . A	novel	series of functionalized cylopropanone hydrates will be synthesized . Earlier
627	3283017	significant in many respects . In addition to providing a	novel	strategic entry into this class of compounds , the synthesis
628	3283050	( ii ) selection of protein functions associated with a	novel	metabolic process ; ( iii ) modification of DNA sequences
629	3283147	a wide variety of cellular processes . Recently , a	novel	class of protein kinase has been identified which phosphorylates target
630	3168575	to melanoma and may well lead to the development of	novel	therapies . The goal of this proposal is to characterize
631	3284179	will involve mechanistic studies , the design and evaluation of	novel	substrate analogs , metal replacement and other active- site- directed
632	3284638	nuclease , polynucleotide kinase and RNA ligase and reveal a	novel	translational control mechanism through reprocessing of mature tRNA . The
633	3284241	CaM mRNA . These data suggest the presence of a	novel	CaM -like molecule in muscle tissues . Therefore we have
634	3170633	the development of rational therapies for control of malignancies .	Novel	nucleoside analogs will be prepared and studied as potential antitumor
635	4688442	of murine tumors has been established . Further cloning of	novel	MuLV insertion sequences in these tumors is in progress .
636	3284700	a number of biologically important natural products , based on	novel	organomolybdenum chemistry . Some key targets chosen so as to
637	3284700	allylmolybdenum complex which can be converted to organic products using	novel	methods developed in our laboratory . This unique approach to
638	3284712	vivo . The combination of these two methods offers a	novel	approach to investigate the evolution of regulatory systems . In
639	3284479	, eupatolide , eupaserrin , and deacetyleupaserrin ) . The	novel	approach suggested involves the cycloaddition of selectively alkylated cyclobutylated nitrones
640	3282683	recombination frequencies . Specific aims of the study of a	novel	function of phage PL ( " ref " ) that
641	3282718	the synthesis . The cyclopentanones will be synthesized via a	novel	, one - carbon alkylative ring expansion of suitably substituted
642	3284945	to dermatological treatments . The present synthetic approach utilizes this	novel	radical cyclization method and should be particularly general in its
643	3282355	in these laboratories have resulted in the discovery of a	novel	hydrogen peroxide mediated ring expansion that is suitable for the
644	3282355	This proposal deals with the basic studies to exploit this	novel	reaction . Of primary interest are investigation of systems that
645	3282385	morphogenesis will be identified . The development of new and	novel	synthetic approaches to four different families of antitumor agents is
646	3282385	, will be approached using transition metal chemistry . A	novel	asymmetric synthesis via a Diels - Alder reaction is also
647	3282385	via the rigid bicyclo ( 3.3.0 ) octane , and	novel	ways to adjust oxidation level of carbon . The third
648	3282385	such as daunomycin and adriamycin . The approach features a	novel	way to create a protected phenolic ring , the use
649	3282385	and modification of oxidation level via organosulfur intermediates . A	novel	creation of the bicyclo ( 3.3.1 ) oxanonane system via
650	3282402	the enzyme . In addition , we have proposed a	novel	mechanism for the enzyme . The current proposal involves further
651	3282431	been extended to sulfurane imines . The chemistry of these	novel	species will be explored . Simpler examples of pentavalent carbon
652	3285100	in trans . For the latter , we propose a	novel	technique for the isolation of mutations in genes encoding factors
653	3507744	, and workable at moderate temperatures . A number of	novel	fabrication refinements will be employed to reduce , below 1
654	3284303	is to use parasite induced precocious host metamorphosis as a	novel	model system for probing developmental regulation . Parasitic wasps (
655	3284013	mutants that affect the secretion of such proteins . These	novel	sec mutants may define an alternative pathway of protein secretion
656	3284014	This proposal is intended to extend our previous observations that	novel	low molecular weight proteins are present in MH muscle .
657	3282465	kinases in Dictyostelium development will be determined by examining a	novel	class of cAMP sensitive mutations previously made in this laboratory
658	3284339	is based on our recent studies that have described a	novel	class of cell - secreted proteins , the " protease
659	3284367	a basis for future investigations on the relationship of this	novel	post- translational modification to regulation of specific enzymes , control
660	3284069	prepare highly enriched fractions of endosomes and lysosomes by a	novel	technique , free flow electrophoresis . In addition , we
661	3284095	molecular understanding of gateable membrane channels offers a basis for	novel	therapeutics as well as a test bed for the relation
662	3283494	have reinvestigated an earlier report of the presence of several	novel	cell - division promoting compounds in crown gall tumors .
663	3283918	the latrunculins ( A and B ) , two architecturally	novel	marine toxins , isolated from Latruncula magnifica ( Keller )
664	3422474	of young and old animals . These studies constitute a	novel	and unique approach to conceptualize the intraneuronal balance of biosynthesis
665	3283585	activity over a hundred fold , and the development of	novel	extraction and purification ( HPLC ) techniques . In depth
666	3283600	processed at its NH2 - terminus in a series of	novel	reactions not used for other proteins : an acetyl-methionine or
667	3283630	the structure and function of P - 57 , a	novel	calmodulin ( CaM ) binding protein from brain . We
668	3283635	interaction between reductase and P-450 will make use of a	novel	site - directed photoactivatable affinity label consisting of an appropriate
669	3283857	problem of iron-sulfur cluster characterization , by way of a	novel	spectroscopic technique , variable - temperature magnetic circular dichroism .
670	3286524	membrane of the Bdellovibrio . The mechanism accounting for this	novel	process of protein mobilization and relocalization will be examined by
671	3286608	rules for prediction of substituent effects . Combination of this	novel	reaction with Pi-allyl palladium mediated alkylation has permitted a short
672	3286785	and skeletal muscle . To those ends we shall prepare	novel	forms of the toxins using solid - phase peptide synthesis
673	3286421	be used to develop additional selections for the isolation of	novel	mutants which have acquired regulatory or compensatory mutations which reduce
674	3172826	apply mechanistic considerations to the design and subsequent study of	novel	antifolates capable of interferring with the formation and the hydrolysis
675	3290045	of immunological and pharmacological procedures will be used to select	novel	glucocorticoid response variants from clones of MMTV - infected mouse
676	3290062	over 0.7 v in reduction potential . One cluster has	novel	EPR and redox properties analogous to one of the centers
677	3290545	mammals . Taken together these studies will provide both a	novel	description of the extent and nature of the VH complex
678	3497694	of a related oxacephalosporin structure . Recently we synthesized a	novel	tricyclic oxacephalosporin which is expected to lead to a series
679	3286834	- and hetercyclic ring systems . The chemistry proceeds with	novel	aspects of regio - and stereochemical control including potential applications
680	3173662	detect changes in minor populations of thymocytes . Fractionation of	novel	populations by cell sorting is also possible . Biochemical analysis
681	3287578	the development of new , badly needed pharmaceuticals . Several	novel	magnetic resonance methods will be utilized in this work .
682	4693705	the toad bladder have shown that these amphibiansystems contain a	novel	V - 2 receptor . A large repertoire of MABs
683	3287762	developmental program . Monoclonal antibodies will be prepared against anticipated	novel	RNA polymerase subunits and / or other late transcription factors
684	3287848	which of late have attracted considerable attention because of their	novel	structures and biological activities . The object of this proposal
685	3287848	in the cyclization of allylsilanes . We also propose a	novel	bis-annulation process and intend to use it for the construction
686	3287853	analogs . These syntheses are destined to rely on conceptually	novel	radical annulation procedures . The prostaglandins PGF2 - Alpha and
687	3287857	this goal , we will study the details of a	novel	regulatory mechanism in the bacterial insertion sequence IS10 : the
688	3128080	DHBV ) . Our recent studies with DHBV indicate a	novel	mode of replication for the hepadna viruses , involving reverse
689	3446519	been proposed and examined . This proposal will examine a	novel	mechanism , one that has not been previously proposed or
690	3288074	- receptor interactions and their underlying molecular mechanisms should provide	novel	information about the microscopic processes occurring during channel gating .
691	3288111	ligands . A feasibility study will be undertaken using a	novel	technique for identification of the endorphin binding sites on calmodulin
692	3291131	be perfected in this project . The utility of these	novel	intramolecular cycloadditions will be demonstrated by the synthesis of representative
693	3291266	vivo or in situ in the virus particle have detected	novel	DNA - protein interactions of DNA in the virus particle
694	3287109	an acyl exchange mechanism . Our technique will involve a	novel	utilization of 18O perturbations on 13C NMR resonances . This
695	3287117	of strategies of drug designs which are based on the	novel	mechanistic properties of enzymes postulated to be the targets in
696	3286186	flavin dehydrogenases with the electron transport chain will provide a	novel	approach for understanding how proteins interact with membranes in vivo
697	3285215	from native crystals and phases determined by both conventional and	novel	heavy - atom techniques . A great advantage for the
698	3497591	of this project is to demonstrate the feasibility of a	novel	approach to culturing cells in order to precisely determine their
699	3285435	will be studied . This will allow for development of	novel	syntheses of substituted pyridines through aromatization of the dihydropyridine intermediates
700	3288694	products interact with ARS 's will be identified using a	novel	selection scheme . Cloned fragments of chromosome III will be
701	3285694	rRNA ) processing endonuclease . 2 . The search for	novel	rRNA processing enzymes in B. subtilis . 3 . The
702	3289074	, protein kinases ) , by chemical crosslinking and by	novel	in situ enzymatic analysis ; and 3 ) inhibitors of
703	3285861	engaged to isolate them . Therefore , this proposal describes	novel	approaches to the isolation of these genes . These approaches
704	3288403	is the purpose of the proposed research to examine this	novel	form of regulation and to ascertain how the cell and
705	3287137	to further progress in virology , we have developed a	novel	in vitro transcription system which efficiently expresses infection from complete
706	3096240	sperm competition in multiple matings . We will explore a	novel	method of using P elements to provide a differential molecular
707	3287333	proposal addresses this problem in eukaryotic cells by using a	novel	genetic and biochemical approach in yeast . Favored but unproven
708	4693731	under investigation . This laboratory continues its tradition of developing	novel	computer programs for analysis of clinical and laboratory data .
709	4693839	Recent applications include : 1 ) Identification and quantification of	novel	fatty acid conjugates of carnitine in subjects with Reye 's
710	4693760	, and packaged in the cytoplasm of cells into a	novel	ribonucleoprotein particle . The levels of this species vary between
711	4693796	include evaluating outside computer software , using standard programs in	novel	ways , and writing special purpose programs . Further study
712	3073228	, and lean body mass ( LBM ) using the	novel	technique of 2H218O to measure CO2 production over a 14
713	4693282	One feature of this differentiative process is the appearance of	novel	surface constituents in a precise temporal sequence . Both immunological
714	4693294	1 - aminobenzotriazole ( ABT ) and some of its	novel	N-alkylated derivatives , which we synthesized and characterized , is
715	4693298	depolarization - induced calcium fluxes across the synaptosomal membrane .	Novel	methods of assaying these parameters have been adapted for our
716	3256793	this methodology , drimane derivatives obtained from Beta-ionone by this	novel	method are proposed as precursors to ( plus / minus
717	3256715	act to alter retinal metabolism . We will exploit a	novel	culture preparation which allows both morphological and biochemical analysis to
718	4693249	related explorations into other mechanisms of mutagenesis and into a	novel	mechanism for avoiding ultraviolet - induced killing . Most chemical
719	3131959	and implicated in regulation . In order to characterize this	novel	bacterial regulatory mechanism we propose to take a straightforward biochemical
720	3132012	Elucidation of mechanisms regulating antigenic variation in trypanosomes may provide	novel	insights pertinent to other cell systems , just as other
721	3180319	with radioactive precursors in specific components will be prepared using	novel	techniques developed in this laboratory . The subendothelial matrix has
722	3154100	and in isolated perfused rat liver . II . A	novel	enzyme , BMG dismutase , has been purified and characterized
723	3433688	PI turnover , since they represent areas where new and	novel	mechanisms for conversion of the extracellular signal are being found
724	3220028	isozymes will provide information which can be used to design	novel	pharmacological agents . In the proposed continuation project a team
725	4692627	studies ( 1 ) to evalute the efficacy of two	novel	pain control agents , flurbiprofen and etidocaine ; ( 2
726	4692627	; ( 3 ) to evaluate the ability of a	novel	non- narcotic analgesic proglumide , to potentiate the analgesic activity
727	3219111	similar to the ones used on rod-shaped bacteria . A	novel	phenomenon in the micro-cinematography study was recently observed . Antibody
728	3219138	polymer and physical chemistry and cariology to develop and test	novel	synthetic resins for blocking dental caries initiation and / or
729	3151518	relevant to several fundamental questions regarding cellular proteolysis from a	novel	perspective . This is a three year prospective study of
730	4689434	and applied to simplified models of membrane proteins . A	novel	method of acquiring digital or analog data from individual laboratory
731	3133413	and heterogeneous cell populations . Preliminary studies have identified a	novel	, functionally important epitope on the surface of murine T
732	3133413	T lymphocytes . This project will develop monoclonal antibodies to	novel	T cell surface determinants and address the following aspects of
733	3251265	selenium deficient rats will be paralleled by studies utilizing the	novel	in vitro model system of primary monolayer cultures of adult
734	3151788	raise intracellular levels of cAMP . We have developed a	novel	method to measure the state of activation of each cAMP
735	4691788	The generation and characterization of an MAb that defines a	novel	tumor associated antigen ( TAG - 72 ) : (
736	4692143	growth . In addition , our findings suggest a new	novel	method by which interferon exerts its antitumor effects . There
737	3154588	transplantation and propagation , and radio-immunoassays will be combined with	novel	biosynthetic studies including cell - free translation , pulse -
738	3151089	exocrine and immunoglobulin-secreting cells ; and c ) developed a	novel	method for the isolation of purified coated vesicle fractions from
739	3278560	ct . In the proposed program we plan to study	novel	human glycosyltransferases . Much emphasis will be made on the
740	3278589	bonding and geometric changes to globin conformational changes . A	novel	combined X-ray and Raman study of uniaxially strained model compounds
741	3279498	same loci ; that is , we will use a	novel	genetic screening method to isolate nuclear mutants defective in splicing
742	3279505	relative asymmetric centers . Functionalized allylsilanes are produced which allow	novel	ring - forming reactions as well . Although the primary
743	3278719	two substances has not been explored at all and their	novel	structural features suggest that broad-screened assays should be carried out
744	3278759	been created and characterized which allows the semisynthetic assembly of	novel	tRNA genes and then the in vivo measurement of the
745	3278641	activity screening studies . It is our intent to prepare	novel	bis-ellipticines as potential nucleic acid polyintercalators . These molecules may
746	3278644	more effectively control human cancer . This proposal outlines a	novel	and efficient strategy for the total synthesis of a wide
747	3279055	activation of heat shock protein genes . Experiments to identify	novel	factors involved in the heat and developmental control of heat
748	3279222	biological testing ; ( 2 ) confirming structure assignments of	novel	metabolites by unambiguous total synthesis ; ( 3 ) developing
749	3279356	return to the cell surface . We plan to develop	novel	biochemical assays to spcifically test the passage of receptors and
750	3129656	, pharmacological and biochemical aspects as well as evaluation of	novel	chemicals fo potential cross resistance . Subpopulations of lymphocytes in
751	3129846	system . Just as the fluorescent pseudomonads have evolved a	novel	regulatory system for tryptophan synthase , so have the enzymes
752	3175822	tested . We will also test the effect of a	novel	pituitary factor which we found to be highly active in
753	3175887	, asymmetric synthetic entry to the taxane diterpenes . This	novel	strategy features an anionic oxy - Cope rearrangement for the
754	3281246	for these semi-ordered " interphases " will be based on	novel	lattice methods and on adaptation of other reliable statistical mechanical
755	3095914	. The consortium is also capable of isolating and characterizing	novel	mutants in the process of mutagenesis and investigating the biochemical
756	3280942	tests which restore the ability to express HIS4 . A	novel	selection scheme is presented that should enable us to easily
757	3281233	methods . We describe the use of 1 ) a	novel	gene cloning antibody screening method and 2 ) a new
758	3280728	. The purple acid phosphatase from bovine spleen contains a	novel	spin-coupled binuclear unit at or near the active site .
759	3280090	constitute an excellent preparation for this study . Using a	novel	technique developed in this laboratory , the rapid kinetics of
760	3280100	procaryotic and eucaryotic forms of life dictate the possibility of	novel	genetic mechanisms which could provide new insignts to further our
761	3280161	the genome . Recent work has indicated G-glucoronidation as a	novel	mammalian metabolic pathway . Since C-glucuronides are resistant to Beta-glucuronidase
762	3280182	include polysubstituted piperidine and perhydropyridazine alkaloids and amino acids ,	novel	polyfunctional amino acids for antibiotics and toxic mushrooms , and
763	3279886	layer matching , and cooperative electical matching . 3 .	Novel	transducer geometries and excitation methods . Novel transducer geometries include
764	3279886	. 3 . Novel transducer geometries and excitation methods .	Novel	transducer geometries include well matched linear and arc sector arrays
765	3279900	of nitrule - oxide cycloadditions via Lewis Acid catalysis of	novel	classes of nitrile oxides . A fundamentally new approach to
766	3279748	human foreskin cells synthesize and release into their medium three	novel	proteins ( nexins ) which specifically link certain regulatory serine
767	3280215	both diasteriomers directly to product is an outcome of a	novel	isotope - trapping method developed in this laboratory . The
768	3280386	binding site in close proximity to a porphyrin . These	novel	species should accurately model the enzyme-substrate complex and allow us
769	3280503	reactions , and the use of chiral carbohydrate templates .	Novel	methods envisaged for the elaboration of biologically active alkloids are
770	3280518	genetic transformation . ( 2 ) The test of a	novel	strategy for germline genetic transformation in Drosophila . The proposed
771	3279536	that are responsible for anion metabolite transport . We present	novel	theoretical approaches to studies of macromolecular conformation . There are
772	3279562	molecular organization and functions of eukaryotic plasma membranes using a	novel	physical fractionation approach . Previous work established the feasibility of
773	3279655	DNA synthesis in an in vitro eukaryotic system . This	novel	dinucleotide has been found in a wide variety of living
774	3280841	active centers : an Fe4S4 cluster chemically linked to a	novel	Fe-tetrahydroporphyrin termed siroheme , on a polypeptide chain of ca
775	3279984	of seven conduction velocity groups . Electrophysiological measurments and a	novel	pharmacokinetic computation will be used to determine the exact value
776	3279991	chemestry , we are extending our work to include the	novel	antibiotic U - 58,431 and the kinamycin antibiotics . The
777	3129141	oriented design of cyclopentanoid terpenes . The pursuit of the	novel	application of the two established reactions will enrich the compendium
778	3176517	of the spatial distribution of tissue - characterizing parameters ,	novel	imaging methods will be employed . The large number of
779	3126795	pH inhibits lysosome - plasma membrane fusion and that a	novel	class of membrane proteins ( proteolipids ) are present in
780	3126801	the overlapping tetR promoters . The molecular details of this	novel	mechanism of promoter activation will be examined . ( 2
781	3126827	vaccinia protein synthesis is not inhibited by interferon and a	novel	phenomenon has been discovered where vaccinia products block the 2-5A
782	3250088	of aflatoxins , will further focus upon the exploration of	novel	types of inter - and intramolecular Diels - Alder reactions
783	3250088	the study on the aflatoxins , we have unraveled a	novel	, biomimetic rearrangement reaction which has significant bearing on the
784	3250088	and T - 2 toxin , 3 ) to develop	novel	enantiospecific synthetic routes to PR - toxin and austalide B
785	3249702	and pulsed EMFs . Bioeffects will be assayed using a	novel	countercurrent distribution technique which is a liquid-liquid chromatography method for
786	4693153	Our results indicate that somtically acquired provirus is integrated at	novel	sites in lymphosarcomas of 5 - azacytidine treated mice .
787	4693153	In collaboration with Dr. Miles Cloyd , Duke University ,	novel	retroviruses have been isolated from RFM / Un mice .
788	3250289	calorimetric procedures . Liquid solid chromatography is proposed as a	novel	method to study the release of agents in lung physiological
789	4693260	a transposable element , tom , with ( previously )	novel	properties : the element could only be detected phenotypically by
790	3220973	based on the recent development in this laboratory of a	novel	system of genetic analysis of the intestinal Bacteroides fragilis group
791	3151645	fluid management abnormalities in these diseases , we have developed	novel	preparations for carrying out investigations which heretofore have not been
792	3151382	lipids and biliary CA + +. To do this ,	novel	BA will be synthesized ( C23 - nor and C22
793	3151382	) has been added ; c ) solubilizing capacity of	novel	BA for PCA ; d) CMC and solubilizing capacity of
794	3151382	for PCA ; d) CMC and solubilizing capacity of selected	novel	BA for phosphatidyl choline ( PC ) ; e )
795	3151382	hepatic transport , biotransformation , and enterohepatic cycling of these	novel	BA . The enterohepatic circulation of C23 nor and C22
796	3151382	circulation . Physiological experiments will determine the effects of these	novel	BA on induced bile flow , biliary lipid secretion ,
797	3150693	to define the antibody combining sites and the expression of	novel	immunoglubulin genes . We wish to determine the factors involved
798	3151627	from a base of established methods we will add certain	novel	procedures and address outstanding questions related to the control of
799	3127084	in terms of the linear G. polypeptide sequence . A	novel	system will be utilized to study the molecular aspects of
800	3151041	cation site and their exchange rates will be determined .	Novel	applications of protein and of metal magnetic resonance studied will
801	3133288	observed suggest that the Alpha subunits are members of a	novel	leukocyte adhesion protein family . A search for similarities to
802	3251509	determined . In the second set of experiments , a	novel	approach to the rapid removal of large amounts of paraquat
803	3488320	at the cellular level . Feasibility studies for developing a	novel	clinical device are proposed . This device which would use
804	3134256	recirculating small , lymphocytes . These experiments may define a	novel	aspect of antigen - driven T cell differentiation in which
805	4691887	Previous studies have demonstrated that the reactive antigen , a	novel	high molecular weight glycoprotein comples , can be detected in
806	4689438	enzyme , like the Escherichia coli enzyme , contains the	novel	covalently - linked cofactor pyruvate . ( 2 ) We
807	3153060	The specific aims of this proposal are to characterize this	novel	product of therapeutic insulin and determine its physiologic or pathophysiologic
808	3220200	brain stem modulation of incoming orofacial nociception and will provide	novel	information on the anatomy of the various neuropeptide systems which
809	3150858	of H2 by colonic bacteria will be investigated . The	novel	aspect of this study is that H2 production and H2
810	3164745	( 1 ) To isolate and determine the structures of	novel	antitumor compounds from selected active plant extracts ( 2 )
811	3164745	plant extracts ( 2 ) To further modify the selected	novel	antitumor agents isolated for enhanced activity and reduced toxicity .
812	3164745	and synthesis of analogs for the potent antitumor agents with	novel	structures will be added in order to investigate the structure
813	3070428	development of Craik / O' Brien contour enhancement using a	novel	peripheral masking procedure and ( 4 ) the strength of
814	3127440	In related laboratory studies , we will further characterize the	novel	campylobacterlike organisms ( CLO ) we have isolated from homosexual
815	3206694	with its developers , Drs. Hirth and Goeldner , a	novel	method for covalent labeling called " energy transfer photoaffinity labeling
816	3167734	inhibitors of folate polyglutamate synthetase . This project offers a	novel	and rationally conceived class of folate antimetabolites which differ from
817	3167741	to determine the control signals for these genes , a	novel	eukaryotic hybrid gene has been constructed from the 5 '
818	3167215	other xenobiotics as well . There are a number of	novel	contributions in our research . Examples of these include the
819	3173333	cats . Other experiments will test the lymphomagenicity of the	novel	retroviruses reactivated from leukemic and healthy cat marrows in susceptible
820	3174175	digoxin-induced toxicities in elderly patients . This proposal outlines a	novel	strategy for the total synthesis of typical members of the
821	3174175	proposed for entry into this system will focus on a	novel	application of a thermal [ 6 + 4 ] cycloaddition
822	3269483	application . In particular , we will further explore a	novel	regulatory mechanism of gene expression by means of a small
823	3269483	in Escherichia coli as well as in yeast . This	novel	method to regulate a specific gene will provide a new
824	4689666	stereoselective binding of therapeutic agents to tissues also suggests that	novel	endogenous substances may be present which physilogically mimic ( or
825	4689667	more active than phenanthrene 9 ,10 - oxide . A	novel	pyrrole carboxamidine which causes convulsions in mice has been isolated
826	3258428	to rigorously test this hypothesis . We have developed a	novel	method , utilizing ion selective microelectrodes in combination with patch
827	3277002	late period genes ) will be determined to characterize these	novel	gene families and to search for noncoding sequences essential for
828	3131704	of a C -terminal peptide , the attachment of a	novel	lipophilic moiety as a membrane anchor and the presence of
829	3131714	components of Tn7 transposition and examine the mechanism of this	novel	transposition reaction . The basic strategy to define the components
