Number of hit	Text ID	Context before	Query item	Context after
635	3339110	membrane potential ( hyperpolarization ) as a mechanism for the relaxation and finally , ( j ) investigation of a	novel	observation from this lab that adenosine at picomolar concentrations can produce a contraction response . The studies proposed in this
636	3344278	Chemoattractant Factor ( LCF ) , described in our laboratory in 1982 . Our original project was funded to design	novel	schemes for purification of LCF . These schemes were to be based upon our observations that this lymphokine was selectively
637	3345987	validate insights arrived from the in vitro priming studies using an explanted rat-lung model . The proposed studies describe a	novel	paracrine trigger for granulocyte - mediated endothelial injury , which may sere to amplify vascular injury in inflammatory sites where
638	3301856	peptide representing the cytoplasmic domain of the fibronectin receptor beta subunit coupled to Sepharose has been used to identify a	novel	protein . This protein , which we have named fibulin , may mediate cytoplasmic connections of the fibronectin receptor as
639	3303870	The proposed program will purify , characterize and clone the glucosyltransferase . Innovative methodologies , based on the synthesis of	novel	analogs of the enzyme substrate will be incorporated in the purification protocol . The enzyme cDNA will be cloned in
640	3303874	purify the PIF protein , clone the gene encoding its Xenopus homologue and study the function and expression of this	novel	neural inducing factor . The P pilus system of uropathogenic Escherichia coli will be used as a model system to
641	3303880	in the eucaryotic membrane . This application will establish a model system for the development of chemotherapeutic compounds that interrupt	novel	assembly interactions or binding specificities to epithelial surfaces . The eukaryotic cell cycle is a cascade of highly complex processes
642	3878025	. This activity - related gene regulation of VIP was attenuated with active phorbol ester or exogenous VIP . A	novel	antagonist to VIP , when administered to developing rats , was found to produce deficits in complex motor behaviors without
643	3096771	structure of gonadotropins by three - dimensional model building , NMR studies , protein crystallography experiments , and by producing	novel	antibodies to gonadotropins , whose defined epitopes provide useful information about the surface arrangement of amino acids . Project IV
644	3470173	analysis of the DNA sequences by transfection into the estrogen responsive human hepatoma cell line , Hep G2 . A	novel	approach will be used in which two different reporter genes will be cotransfected to allow analysis in the same cells
645	3470188	to a detailed characterization of protein tyrosine kinases and their role in embryonic development . The cloning and characterization of	novel	protein tyrosine kinases may also contribute to the recognition of new oncogenes encoding tyrosine kinases and of their roles in
646	3279383	neurobiology , the environment and medicine . The crucial steps in the proposed syntheses involve the development and application of	novel	methods for the construction of 6 - , 7 - and 8 - membered ring ethers based on bridging of
647	3303973	is possible to understand how these proteins function in concert to replicate chromosomal DNA . This proposal focuses on a	novel	multi-subunit , human , single -stranded DNA - binding protein , Replication Protein-A ( RP-A ) . This protein is
648	3303973	mechanistic consequences of such interactions will be examined . ( 3 ) Protein affinity chromatography will be used to isolate	novel	replication proteins . The functional significance of such proteins will be analyzed in the SV40 cell - free system .
649	3286110	brain cardioregulatory nuclei , exacerbate cardiovascular or brain metabolic dysfunction during shock . Finally , the therapeutic efficacy of two	novel	opioid antagonists , nalmefene and nor-binaltorphimine ( which have increased activity at k sites ) , will be evaluated and
650	3302982	alterations in the pattern of cellular phosphorylation by mitogenic concentrations of sphingosine will be determined . A search for a	novel	sphingosine - modulated protein kinase will then be initiated . A critical test of the second messenger hypothesis will be
651	3303027	between the heme - domain and cytochrome c . This understanding will aid future attempts to engineer redox proteins containing	novel	combinations of redox centers . Flavocytochrome b2 is an ideal model for investigation of inter-domain electron transfers by site -
652	3304054	The results of these experiments may lead to insights into this relationship , as well as to the creation of	novel	enzymes for medicinal analyses and therapies , and for industrial processes . The proposed research addresses the behavior of chromosomes
653	3878043	and 40 k Da species . This was also observed at the molecular level with the isolation and characterization of	novel	ovarian cDNA clones coding for distinct receptor isoforms . One of these is a membrane - anchored receptor bearing an
654	3325983	proposal addresses autocrine / paracrine actions of catecholestrogens in the porcine ovarian follicle . Our data have shown that these	novel	compounds have substantial potential as local ovarian regulators since they are synthesized in the ovarian follicle and act to promote
655	3327938	gastrula that have neural inductive potency which can be used as immunizing material for production of monoclonal antibodies . A	novel	method of retrieval of such material is used : a nitrocellulose filter is implanted in the dorsal blastopore lip region
656	2215541	method to identify viable myocardium in patients with chronic CAD and LV dysfunction . This project is aimed at developing	novel	synthetic compounds capable of stabilizing platelet membranes . One of the major thrusts is directed at aiding individuals especially predisposed
657	2215541	resulting from their blood 's exposure to biomaterials like implanted prosthetic devices and extracorporeal equipment . In this proposal ,	novel	molecular entities will be obtained using a three - pronged approach : ( i ) because of the importance of
658	3278116	of DNA supercoiling on promoter recognition will be explored using a newly - developed assay for topoisomer selectivity . This	novel	approach will be extended in a study of positive regulation by cap * cAMP at the lactose and galactose operon
659	3286295	purified , the partial amino acid sequence will be determined to search for homology with known proteins , and if	novel	, the genes will be cloned . The roles of these factors on the translocation competency of precursor molecules will
660	3300162	The molecular basis of this asymmetric distribution is currently under intensive investigation . This laboratory has recently shown that a	novel	group of integral plasma membrane proteins anchored to the bilayer via glycosylphosphatidylinositol ( GPI ) is targeted preferentially to the
661	3302025	channel structural gene in any organism that has been mutated in situ , it provides a unique opportunity to obtain	novel	insights into to molecular mechanisms of sodium channel function , expression and regulation in vivo . Since a number of
662	3302037	pyrans , furans , piperidines and pyrroles ) is proposed . Successful achievement of the proposed chemistry should provide a	novel	strategy for the synthesis of general classes of organic molecules with demonstrated biologically activity ( antiviral , antibiotics , etc
663	3522403	The objectives of this study are ( 1 ) compilation of theoretical values of molecular properties of a series of	novel	mesoionic indoles and purinones using the MNDO and MOPAC methods and ( 2 ) correlation of these molecular properties observed
664	3522403	between the departments of chemistry and life sciences . The objective of this study is the synthesis and characterization of	novel	xanthine - based mesoionic nucleosides . The proposed nucleosides will initially be examined for possible in vivo antiprotozoan activity .
665	3350797	this extremely effective antidysrhythmic agent . This proposal seeks to determine the mechanism of amiodarone toxicity by use of a	novel	in vitro cell culture system using human pulmonary artery endothelial ( HPAE ) cells . Findings from the initial portion
666	3357404	Ca2+ ) c dynamics will become apparent . Myocyte contractility will be determined by measuring myocyte shortening dynamics using a	novel	on - line technique of parallel optical pressing which resolves high speed variation of parallel spacing ( muscle striations )
667	3286386	stereocenters ( precursors to carbohydrate antibiotics ) and for the synthesis of macrocycles will be examined . Studies of the	novel	chiral bimetallic complexes 1b , c will be directed towards examining their structures and assessing their potential for directing stereoselective
668	3300261	route . The latter deficiency appears to be due in part to the amide backbone . We propose to synthesize	novel	mimics of peptide hormone agonists / antagonists which are devoid of the amide backbone . The side chains are to
669	3467593	medicinal applications in addition to its potential contributions to the study of biomolecule association . These applications derive from the	novel	phase transfer properties expected of conformational amphiphiles . The new amphiphiles should be able to move across barriers separating immiscible
670	3304146	particularly significant , since the ligand 's presence would be transparent to the majority of DNA binding proteins . Several	novel	applications of FTOs will be examined . Small , switchable molecular devices will be engineered into oligonucleotides . These devices
671	3304146	The experiments proposed herein are the first in a long - term project aimed at using chemical technology to synthesize	novel	DNA structures , to elucidate the basis for molecular recognition in DNA binding molecules , and to target drug delivery
672	3880872	observed with the BH4 precursor sepiapterin , whereas biopterin was virtually inactive . Future studies will continue to address this	novel	regulatory function with a view to characterizing further the mode of action of BH4 and its biological significance in vivo
673	3881663	on the development of effective therapy for patients with this disorder and the elucidation of the molecular basis of this	novel	metabolic disorder . Studies focus on causes and pathogenesis of chronic degenerative CNS disorders with emphasis on MS ; Parkinson
674	3881750	in this area has been the absence of reproducible techniques for the isolation of homogeneous preparations of sphingomyelinase . Employing	novel	detergent and chromography systems , we have purified sphingomyelinase to homogeneity . The purified enzyme migrates with an apparent molecular
675	3881751	disease in terms of protein polymorphisms and specific mutations at the DNA level will be undertaken . A number of	novel	neurogenetic diseases have been identified by studies carried out under this project . Genetic linkage studies are underway in familial
676	3407207	5 - HT receptor subtype so that each subtype can be more easily identified in functional assays . Secondly ,	novel	radioligands will be synthesized in collaboration with other investigators and an attempt will be made to either identify previously undescribed
677	3413824	studies have begun to stress the importance of Ca2 + buffering and release mechanisms in neurons . By extending these	novel	findings and examining previously unexplored aspects of intraneuronal Ca2 + homeostasis , the present experiments will provide a better understanding
678	3477962	that are thought to affect expression of Sh encoded K + channels . Analysis of Sh is certain to provide	novel	information about K + channel regulatory mechanisms that may operate in the nervous system of all organisms . The long
679	3477968	determine with a temporal resolution that is relevant for synaptic signalling in the mammalian CNS . The development of a	novel	rapid " concentration - clamp " in preliminary studies now provides the means to address this problem . Preliminary results
680	3415494	Third , we will create an in -vitro model of myopathies due to PEO , by taking advantage of a	novel	tissue culture system whereby isolated , intact mitochondria are introduced by microinjection or cell fusion into the cytoplasm of recipient
681	3415498	; ( 2 ) to characterize the protein kinases that mediate the depolarization response ; ( 3 ) to identify	novel	CaREs within the immediate early gene promoters , and CaRE binding proteins , that control alternative pathways for electrical stimulation
682	3888119	system , fibrinolytic system and platelet activation . The purpose of this study is to examine the effects of a	novel	NEP - inhibitor , SCH34826 , on augmentation of endogenous ANF levels and on plasma levels of other neurohormones .
683	3363339	, myocardial infarction , acute pulmonary vascular injury , nad other syndromes in human disease . We have described a	novel	mechanism of EC - dependent adhesion of PMNs . The adhesive interaction occurs rapidly ( within minutes ) when cultured
684	3363339	rapid EC - dependent adhesion , focusing initially on granule membrane protein 140 ( GMP - 140 ) , a	novel	glycoprotein that is localized in secretory granules of the EC and that can be rapidly translocated to the plasma membrane
685	3364210	as an indicator of physiologic / metabolic status or well being . Now , unique opportunities for definitive evaluation of	novel	as well as established medical applications of the perfluorocarbon ( PFC ) blood substitute materials are possible through utilization of
686	3881761	, can also switch direction . A newly discovered component of the flagellar motor has led us to propose a	novel	structure model . Molecular genetic analysis of the new structural components may lead to an understanding of directional switching .
687	3477976	neurological and psychiatric treatments , will be used to study their effects on receptor function . The possibility of a	novel	mechanism for the receptor- effector coupling will also be examined . In addition , the extra hydrophobic domain of the
688	3415516	our knowledge of the physiological and pathophysiological significance of high - affinity dopamine uptake , and ( iii ) provide	novel	information regarding the hypothesis that the incorporation of environmental neurotoxins via the high - affinity DA uptake system contributes to
689	3360845	blood pumps ( ventricular assist devices , extracorporeal circulations ) with the help of an unique team of investigators and	novel	techniques . Researchers with biomedical and engineering background will investigate the sequence of events that lead to thromboembolization . An
690	3509000	- induced disorders . Therefore , it has been hypothesized that a centrally - active CRF antagonist would represent a	novel	approach for treating anxiety and affective disorders as well as a range of other diseases which are directly associated with
691	3386652	c.f. Marr 's codon formation ) . 3 ) . The fascia dentata may also serve in the extraction of	novel	input features ( c.f. the " novelty filter " of Kohonen ) , an hypothesis based on our observation that
692	3394332	, proliferation , migration , and differentiation , by both previously identified " broad spectrum " growth factors and by	novel	activities that we have demonstrated in cell - conditioned media . These studies will emphasize the analysis of the cellular
693	3477991	and awake , freely - moving animals . This proposal aims to extend microdialysis to use in humans and provide	novel	data on hippocampal neurochemistry in vivo in patients with intractable temporal lobe epilepsy ( TLE ) . The major focus
694	3478136	molecular basis for cellular recognition and for how precise neuronal connections are established . During early development axons must pioneer	novel	pathways through uncharted embryonic landscapes both within the CNS and to and from the periphery . These pathways in turn
695	3413442	feel that many of these will serve as useful molecular probes for key invertebrate nervous systems . Initially , two	novel	peptides in Conus textile venom that elicit specific behavioral symptoms analogous to the behavior of mutant mice deficient in glycine
696	3884437	cycle between pyruvate , oxaloacetate , phosphoenolpyruvate ( PEP ) and back to pyruvate . These investigators have developed a	novel	technique for assessing this cycle utilizing labeled acetate infusion , and a new modification of a more traditional approach .
697	3358559	and pediatric hematology / oncology services in a university hospital will be studied . The project 9 will demonstrate a	novel	and generalizable approach to improving the education and practice of physicians using platelet transfusions in a way that realistically deals
698	3473113	and caldesmon will be analyzed by immunofluorescent microscopy and functional assessment of in vitro endothelial cell permeability will utilize a	novel	system developed by the applicant . Specific Aim # 1 will investigate the role of guanine nucleotide regulatory proteins (
699	3363596	and renal mesangial cells and that 8 - bromo-cGMP mimics these effects . These results support the existence of a	novel	function for a vasoactive hormone : atrial natriuretic hormone and a local regulator of vascular tone : endothelium derived nitric
700	3501796	to boost long - term quit rates by 50 % , will form the nucleus of the intervention . A	novel	" instant " computerized assessment and triage instrument will be tested . We will pre-test protocols , materials and systems
701	3058525	our organizational structure to nurture IAIMS growth . We also propose to use the techniques of oral history in a	novel	approach to the assessment of the IAIMS experience . Our strategy , more than that of any other IAIMS institution
702	3376177	present study will investigate the relationship between mother - infant interactions and behavior of the juvenile in a number of	novel	stressor experiences in addition to a characterization of immunoregulation . This prospective project will also permit the description of puberty
703	3376177	will be evaluated through several in vitro measurements , the assessment of in vivo responses ( specific antibody production to	novel	antigens ) , and measurement of IL - 2 as a first approximation toward the localization of a means through
704	3881550	life problems and important life experiences . The purpose of the narrative is to facilitate the independent assessment and future	novel	analyses . Functional disorders of dopamine ( DA ) receptor system has been implicated in endocrine , neurological and psychiatric
705	3509011	) , spiperone ( D - 2 antagonist ) and SKF 83566 ( D - 1 antagonist ) . These	novel	analogs retained the high affinity and selectivity of the parent ligand for the respective receptor system . Preliminary results also
706	3509013	greater understanding of the problem of breathlessness in these patients . The goal of this project is to develop a	novel	drug treatment for schizophrenia that would have minimal liability to produce extrapyramidal side effects , tardive dyskinesia , or sedation
707	3475720	underlying causes responsible for the abnormal secretion of ACTH and PRL , and provide insight toward the development of possible	novel	therapeutic regimens for the alleviation of clinical dysfunction resulting from the abnormal secretion of ACTH and PRL . Does a
708	3881694	this single gene disorder from multiple sclerosis . In Saudi Arabia a multidisciplinary study of an extended kindred with a	novel	form of leukodystrophy is planned . Epidemiologists and geneticists working together will assess the relative burden of environmental and genetic
709	3478046	better understanding of the functional importance of autoregulatory mechanisms in CNS cholinergic neurons and help clarify the potential utility of	novel	pharmaceutical agents which facilitate cholinergic neurotransmission and ameliorate cognitive deficits that are associated with AD or related CNS disease processes
710	3501687	. The proposed research is to apply these sensors to probes which can be used for a wide variety of	novel	measurements in living tissues . The goal of this Phase I project is to prove the feasibility of fabricating a
711	3501813	prothesis using an intermediate locking ring made from nickel - titanium shape - memory alloy . The purpose of the	novel	design is to permit a slip - fit assembly of a stiffening ring around a heart valve housing . the
712	3501840	is directed at demonstrating the feasibility of an improved peptide - synthesis procedure . The process is based on a	novel	membrane - based enzyme reactor that overcome the disadvantages of conventional synthesis techniques . The objectives of this Phase I
713	3501845	I proposal are : ( a ) synthesis , characterization , and stability studies of polyethylene oxide spacers modified with	novel	, water - stable endogroups ; ( b ) development of a process for chemically treating amine - functionalized polyethylene
714	3501848	by a second , fatty acyl- CoA ester- activated kinase . The ultimate objective of this project is to find	novel	, cell - permeable , activators of these kinases for evaluation as cholesterol - lowering drugs . Phase I of
715	3386303	we hypothesize and test predicted patterns of inter-modal development of sensitivity , and intra-modal maturation in different body regions .	Novel	studies of behavior of pregnant and lactating rats will help identify kinds and amounts of stimulation to which offspring are
716	3509039	cocaine analogs with varied substituents at the C -3 position will also be prepared . Extensive biological evaluation of these	novel	compounds will be performed in vitro and in vivo . It is anticipated that selective , high affinity ligands arising
717	3429847	nature of central causes responsible for the aberrant secretion of LH , and provide insight toward the development of possible	novel	therapeutic regimens to either alleviate clinical dysfunctions resulting from the abnormal secretion of LH or to cause contraception . The
718	3503318	secretion of LH or to cause contraception . The primary goal of this proposed research is in the development of	novel	plastics on which to culture cells in serum - free media . Currently , biological attachment aids must be used
719	3107687	of a new class of neuroactive chemicals -- alkyl substituted gamma - and thiobutyrolactones . These compounds appear to have	novel	mechanisms of action by which they can regulate neuronal excitability in brain . We believe that neuroactive butyrolactone and related
720	3396679	a realistic evaluation of the QUIN - hypothesis of temporal lobe epilepsy . In addition , this work may pinpoint	novel	avenues for the treatment of the disease . The long term goal of this project is to describe the cellular
721	3408393	consumption using glucose - tracer methods . Acute hyperglycemia will be induced using streptozotocin . The work will describe a	novel	concept in the control of the cerebral circulation ; tone - dependent blood flow alterations in the wake of spreading
722	3516227	conduct studies aimed at extending existing PHS grants in the following areas : ( 1 ) distribution and metabolism of	novel	brain - enhanced drug delivery systems ( Simpkins and Bodor ) ; ( 2 ) quantitative receptor autoradiography ( Peris
723	3880837	contraction at sites of trigeminal nerve innervation ( e.g. , muscles of mastication ) . We have been studying a	novel	autoantibody from a rabbit preimmune serum that immunostains myelinated nerves of the brain . Preimmune serum from a rabbit was
724	3881710	A cDNA encoding the Dl dopamine receptor linked to the stimulation of adenylyl cyclase was cloned and expressed . A	novel	subtype of the D - 1 receptor was discovered by expressing rat striatal mRNA in Xenopus oocytes . This new
725	3099692	mechanisms of epilepsy through study of models and human tissue . This information will hopefully provide a rational basis for	novel	pharmacologic approaches aimed at more effectively treating or preventing human epilepsy . The continuing objective of the Program in Cognitive
726	3404908	the affinity of the receptor subtypes for agonists . In addition , these model systems will be used to develop	novel	affinity alkylating and affinity redox agents for nicotinic receptors that will be used subsequently for labeling and identifying receptor subtypes
727	3404908	subtypes of nicotinic receptors . Using the chick retina as a model of a brain slice from laminated tissue ,	novel	recording technique that evokes extracellular field potentials due to the selective activation of nicotinic receptors will be evaluated . Finally
728	3414397	the central nervous system through intracranial implantation . The delivery systems will be designed from the biodegradable polyanhydrides and the	novel	poly ( phosphate esters ) . An injectable delivery system will also be conceived of the poly ( phosphate ester
729	3516266	The demand within the Division for advanced fluorescence instrumentation is increasing due to the growth of research projects focusing on	novel	structural , mechanistic and dynamic features of nucleic acids and proteins ; the addition of new faculty members ; the
730	3520730	different plant lectins . The third system in the facility will be the Dionex Carbohydrate Gradient HPLC system , a	novel	method developed recently , which allows rapid determination of as little as 0.1n mole complex carbohydrates and the separation of
731	3520777	axon terminals of neurons subjected to hypoxic conditions while Dr. O' Grady 's work involves the ultrastructural localization of a	novel	cardiac antisecretory peptide in the heart , small intestine and gallbladder . Dr. Brady plans to use novel monoclonal antibodies
732	3520777	of a novel cardiac antisecretory peptide in the heart , small intestine and gallbladder . Dr. Brady plans to use	novel	monoclonal antibodies against carnitine acyltransferases to analyze the location of these enzymes in the mitochondria and peroxisomes of liver cells
733	3516600	chromosome specific probe sets to the detection of chromosome abnormalities associate with malignant diseases , and the development of a	novel	method of chromosome karyotyping based on fluorescence in situ hybridization . Purchase of a 500 MHz NMR spectrometer for the
734	3472695	. Secondly , we will asses the effects of recombinant GPIIb - IIIa in a transient expression system utilizing a	novel	cytometric assay , affinity chromatography , and chemical crosslinking . Third , in those regions whose deletion abolishes RGD binding
735	3363807	The adhesive strength will be correlated to the area of focal contact and the biomaterial properties . This study is	novel	in that it represents a real time observation of cell attachment site morphology under conditions of variable substrate surface chemistry
736	3365116	protein . The results of these fundamental approaches to platelet adhesive receptors will provide useful information for the design of	novel	inhibitors of platelets . This is an application for funding for an international symposium to be held in Lexington ,
737	3881853	is " wired " during embryogenesis remains fundamental issue in molecular biology today . We have initiated our search for	novel	genes involved in these processes by identifying and characterizing genes involved in the neurogenesis of the fruit fly , Drosophila
738	3399636	. TBI produces increased CA1 protein kinase C ( PKC ) activation and translation . Our data also suggests the	novel	possibility that simultaneous antagonism of both cholinergic muscarinic and / or glutamate NMDA receptors may be more beneficial in reducing
739	3414482	the neuropeptides under study ( beta - endorphin , dynorphin , enkephalins , substance P , and neurotensin ) .	Novel	techniques of in situ hybridization have been developed , employing fluorescence detection of biotinylated cDNA oligonucleotides . Hybridization experiments now
740	3363071	generated by two different techniques . The first is to develop human monoclonal autoantibody - secreting cell lines by a	novel	system : Mice homoxygous for the scid ( severe combined immunodefiency ) mutation will be stably engrafted with AITP or
741	3363833	of specific motifs on translation rate , stability , and intracellular trafficking of isoforms or reporter proteins attached to the	novel	amino terminus of the 135 kd form . The regulation of protein 4.1 production during the cell cycle and growth
742	3435695	animals . During the past few years , we have seen extensive progress in this direction . A variety of	novel	in vivo and in vitro systems have been developed , a number of transcription factors involved in cell - type
743	3088843	characterize basal ganglia enriched mRNA using subtractive hybridization and cDNA cloning techniques . These studies in normal animals represent a	novel	approach to studying selective gene transcription in the basal ganglia . I will initially use tissue derived from bovine brains
744	3414527	there exists a hypothalamic - lymphoid -thyroid ( HLT ) axis . We have partially developed and preliminarily tested a	novel	in vitro system ( hypothalamic-pituitary - thyroid -- HPT axis ) . We have shown that cells of the immune
745	3478085	candidate for a molecule involved in growth cone guidance . It has subsequently been shown that fasciclin III represents a	novel	class of adhesion protein which mediates cell aggregation through a homphilic mechanism . The studies proposed here are directed at
746	3415278	and cDNA sequences . Partial sequence data available now suggest that deg-1 DNA modified in vitro in transformed animals .	Novel	extragenic mutations suppressing the dominant mutations will be sought in transformants carrying multiple copies of the mutant gene . Such
747	3881013	course of sensitization development and expression . Significant findings to date include demonstration of the following : 1 ) a	novel	two day cocaine sensitization paradigm which is context - dependent ; 2 ) the importance of intact dopamine function for
748	3881014	not acute or repeated acute , carbamazepine treatment ; 2 ) the local anesthetic kindled seizure model may offer a	novel	approach to examining carbamazepine 's mechanisms of action in affective illness , which also requires chronic treatment ; 3 )
749	3503159	of diverse mRNAS in a variety of biological systems . This technology will form the basis for further development of	novel	research and diagnostic products , which should enhance research efforts in basic and clinical neurosciences . The colorimetric detection of
750	3429419	dexamethasone resistance in relation to basal hormone and behavioral data . In addition , subjects will be exposed to a	novel	area alone and with companions and to infant separation while isolated or in the presence of social companions . Finally
751	3391275	propose that significant menstrual symptomatology requires a " backdrop " of normal ovulatory events but coupled with an exposure to	novel	or altered ranges of sex hormone secretion . Biologic processes known to influence sex steroid production such as weight change
752	3397003	the inhibition of adenylate cyclase , the 5 - HT4 receptor , the vascular 5 - HT2 receptor , a	novel	5 - HT2 - like vascular receptor , and 5 - HT1 - like receptors in the cerebral vasculature .
753	3103781	of this program . In each of the three methodology areas , new initiatives are planned which are centered around	novel	x- ray instrumentation and new detectors . Major aims include development of : an " imaging plate " storage phosphor
754	3363173	gene family specifying at least 3 alpha and 2 beta subunit isoforms . We have recently identified expression of a	novel	isoform , the A3 isoform , in leukemia cell lines of the monocyte / macrophage and lymphoid lineage . These
755	3363173	will be assessed . In this manner , we hope to obtain new information about the physiologic importance of the	novel	A3 subunit , and the relationships between sodium transport and blood cell differentiation and function . Information has emerged in
756	3069903	monkey prefrontal cortex predicts that of the human . These studies will lead to the development and , testing of	novel	hypotheses regarding the neurobiological bases of schizophrenia . The proposed research will also serve as a vehicle for the continued
757	3088894	genetics . The procedures I describe will make it possible to use genetic methods on a large scale to isolate	novel	vertebrate genes involved in specific functions . Methods will be developed for screening thousands of transgenic lines to identify retinal
758	3100273	in different cell types which may be involved in AIDS - dementia . Project 4 will be focused on designing	novel	protein molecules to be used as vaccines to prevent and combat asymptomatic CNS infections . Project 5 will the use
759	3415399	controlling neurite extension will be examined in NGF treated PC12 cells . Recent research in this laboratory has identified a	novel	proline - directed protein kinase activated by NGF treatment . The minimal recognition sequence for this kinase is --X -
760	3415399	proteins , and neurofilament proteins contain this consensus sequence and several have been identified as in vitro substrates of this	novel	kinase . Since these proteins are substrates for more than one protein kinase and contain multiple phosphorylation sites , the
761	3884206	freedom from relapse are compared between the two groups . The long -term objective of this research is to devise	novel	and / or improve traditional means of treating candidosis by discovering how the Candida virulence factor , protease ( s
762	3361491	to therapy . The applicants propose work which will both extend existing therapeutic modalities and lead to the development of	novel	types of therapy . There include : ( 1 ) The further development of new high molecular weight derivatives of
763	3363320	in hypertension and atherosclerosis . The overall goal of this project is to identify and characterize the members of a	novel	class of biologically active molecules , oxidatively - fragmented phospholipids . We have discovered that oxidation of a prevalent cellular
764	3364139	guanine nucleotide - binding regulatory protein or G protein . Based upon our recent studies , this protein has several	novel	properties . First , it is phosphorylated during platelet activation , apparently by protein kinase C. Second , it is
765	3472605	rapidly and vigorously to low levels of exogenous or autocrine / paracrine mitogens like PDGF . We have documented a	novel	interaction between heparin , a model of cellular proteoglycans , and TGF - beta , wherein heparin prevents the inactivation
766	3363375	oxygen would provide dramatic protection to the recipient cells or animals against hyperoxic insults . In this application , a	novel	approach will be undertaken to further evaluate the effectiveness of each of the antioxidant enzymes in protecting lung cells from
767	3429488	- pencil instruments , these measures suffer from a variety of conceptual and methodological problems . This project examines a	novel	approach for assessing approach / avoidant coping as it pertains to the individual 's orientation toward negative affect associated with
768	3084444	, obviating the need to invoke an abetting , but furtive nucleic acid , and thus firmly establish prions as	novel	biologic agents . The research entailed in these studies will specifically involve 1 ) completing a catalogue of PRNP mutations
769	3881780	ion channel systems . Work was focused in four areas : ( 1 ) kinetic analysis of NMDA antagonism by	novel	dissociative - anesthetic - like anticonvulsant drugs ; ( 2 ) tetrahydroaminoacridine ( THA ) block of NMDA - activated
770	3881780	currents carried by molecularly defined K + channel proteins in fibroblast cells transfected with K + channel genes . The	novel	anticonvulsants phenylcyclohexylamine ( PCA ) and 5 - aminocarbonyl - 5H -dibenzo [ a , d]cyclohepten - 5 ,10 -imine
771	3409267	enzymes that convert the precursors into the active peptides are crucial for the control of neuropeptide biosynthesis . Using a	novel	approach for production of authentic enkephalin and tachykinin precursor substrates from their cDNA 's by in vitro transcription and translation
772	3415604	will proceed on to the development of allogeneic human CTL against autologous ( self ) brain tumor . What is	novel	about this approach is that all past studies with animals and humans have used autologous effectors sensitized against allogeneic tumor
773	3415643	is especially important in neurite fasciculation . In characterizing Ng-CAM , we also identified chicken cDNA clones that encode a	novel	protein very similar to Ng-CAM . This neural adhesion related ( Nar ) - molecule is apparently expressed on neurons
774	3501491	- computing and software development technology will be incorporated into a low - cost personal computer or workstation . A	novel	class of fluorochemical are proposed as blood substitutes . The proposed compositions will be synthesized , purified , and characterized
775	3440141	ion transport at apical membrane sites . The first specific aim of this investigation is to prepare a series of	novel	photoaffinity analogues of 5 - nitro-2 - ( 3 - phenylpropyl -amino ) - benzoic acid ( I ) ,
776	3440141	ion channel components . The importance of accomplishing the specific aims of this proposal is that by preparing and testing	novel	synthetic PAL reagents , new probes for chloride channel function will be made available for further study by other laboratories
777	3472634	comparison of Ca2 + currents in the three preparations , because in basilar artery cells , I have identified a	novel	current ( B- type Ca2 + current ) not previously reported in other vascular smooth muscle cells . In addition
778	3386086	as constant . These and several further questions about reference frames will be investigated using speed and accuracy measures in	novel	applications of several well - known perceptual paradigms , such as the rod - and - frame task ( Asch
779	3084468	benign and malignant tumors by analysis for loss of chromosomal material and loss of heterozygosity . 3 ) Development of	novel	techniques for identifying small chromosomal deletions using the analysis of hybrid cell lines containing a single chromosome 17 with interspersed
780	3099651	facilities serve as magnet to focus their extensive research activities into a concerted effort to confront neural systems problems in	novel	and effective ways . Our long term goal is to define the neural mechanisms that transform sensory inputs into appropriate
781	3407660	stabilize and maintain specific synaptic linkages . Our investigations have employed a monoclonal antibody to localize and partially characterize a	novel	nerve terminal antigen , termed NT75 , which has several properties expected of a protein involved in selective synaptic development
782	3414037	regardless of whether the modulating agent is muscarinic , adrenergic , purinergic or opioid . When the identity of this	novel	regulator has been established , we will determine its subcellular distribution , its biochemical and electrophysiological mechanism of action ,
783	3414045	nature of axonal growth in mature brains , growth obtained by challenging the adult brain with an environment which is	novel	, yet permissive for growth . The barrel field cortex of the rat provides a compelling model for addressing these
784	3414045	immunohistochemical techniques along with compute- aided microscopy will reveal strategies employed by axons in reaching and arborizing within normal and	novel	targets . Progressive changes in axon arbor morphologies will be correlated with expression of major growth - activity , and
785	3882561	information content of these individual molecules . Finally , this work will recreate more complex and realistic terrains by a	novel	experimental approach that employs quantitative combinations of surface associated molecules . Individual molecules will be bound to gold particles .
786	2267317	of cerebroprotective activity . Striatal transplantation of neurotransmitter cells , immunoisolated within a permselective polymer membrane capsule , represents a	novel	approach to the treatment of Parkinson 's disease . The technique has had promising results in several rodent models ,
787	3883806	or whether the increase is solely due to mobilization of tissue cholesterol , we will measure cholesterol synthesis by a	novel	in vivo technique based on incorporation of deuterium from body water into the cholesterol structure . The purpose of this
788	3884344	. The objectives of the proposed research are to delineate the phenotypic heterogeneity of genetic disorders ; develop and evaluate	novel	methods for treatment of genetic disorders ; and develop and evaluate methods for the prenatal diagnosis of genetic disorders using
789	3508682	with biotinylated probes . We have recently developed an assay system for the components of the fibrinolytic pathway . This	novel	assays sis based on a solid phase enzyme linked fibrin matrix in which plasmin is measured by the release of
